AGRUPAMENTO MODAL;GEOGRAFIA/ TIPO LOJA;LOCALIZAÇÃO/ LOJA;DIA DA PRODUÇÃO;HORÁRIO FINAL DE CORTE PARA PRODUÇÃO;DIA ENTREGA (REAL);FREQUÊNCIA DE ENTREGA;ROTA / DESTINO
RODO/COURIER;LOCAL;094-IBAITI;QUINTA-FEIRA;20;sábado;SEMANAL;094-IBAITI LOCAL
RODO/COURIER;LOCAL;094-IBAITI;SÁBADO;16;terça-feira;SEMANAL;094-IBAITI LOCAL
RODO/COURIER;LOCAL;094-JAGUARIAIVA;SEGUNDA-FEIRA;15;quarta-feira;SEMANAL;094-JAGUARIAIVA LOCAL
RODO/COURIER;LOCAL;094-JAGUARIAIVA;QUARTA-FEIRA;15;sexta-feira;SEMANAL;094-JAGUARIAIVA LOCAL
RODO/COURIER;LOCAL;094-JAGUARIAIVA;SEXTA-FEIRA;15;segunda-feira;SEMANAL;094-JAGUARIAIVA LOCAL
RODO/COURIER;LOCAL;094-LOANDA;QUARTA-FEIRA;18;quinta-feira;SEMANAL;094-LOANDA LOCAL
RODO/COURIER;LOCAL;094-LOANDA;SÁBADO;13;segunda-feira;SEMANAL;094-LOANDA LOCAL
RODO/COURIER;LOCAL;094-MARACAJU;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-MARACAJU LOCAL
RODO/COURIER;LOCAL;094-MARACAJU;QUINTA-FEIRA;6;sábado;SEMANAL;094-MARACAJU LOCAL
RODO/COURIER;LOCAL;094-MARACAJU;SEXTA-FEIRA;20;terça-feira;SEMANAL;094-MARACAJU LOCAL
RODO/COURIER;LOCAL;094-MARTINOPOLIS;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-MARTINOPOLIS LOCAL
RODO/COURIER;LOCAL;094-MARTINOPOLIS;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-MARTINOPOLIS LOCAL
RODO/COURIER;LOCAL;094-MARTINOPOLIS;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-MARTINOPOLIS LOCAL
RODO/COURIER;LOCAL;094-MEDIANEIRA;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-MEDIANEIRA LOCAL
RODO/COURIER;LOCAL;094-MEDIANEIRA;QUINTA-FEIRA;10;sábado;SEMANAL;094-MEDIANEIRA LOCAL
RODO/COURIER;LOCAL;094-MEDIANEIRA;SÁBADO;13;terça-feira;SEMANAL;094-MEDIANEIRA LOCAL
RODO/COURIER;LOCAL;094-NAVIRAI;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-NAVIRAI LOCAL
RODO/COURIER;LOCAL;094-NAVIRAI;QUINTA-FEIRA;6;sábado;SEMANAL;094-NAVIRAI LOCAL
RODO/COURIER;LOCAL;094-NAVIRAI;SÁBADO;6;terça-feira;SEMANAL;094-NAVIRAI LOCAL
RODO/COURIER;LOCAL;094-NOVA LONDRINA;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-NOVA LONDRINA LOCAL
RODO/COURIER;LOCAL;094-NOVA LONDRINA;SÁBADO;13;terça-feira;SEMANAL;094-NOVA LONDRINA LOCAL
RODO/COURIER;LOCAL;094-PALMITAL;TERÇA-FEIRA;18;quinta-feira;SEMANAL;094-PALMITAL LOCAL
RODO/COURIER;LOCAL;094-PALMITAL;QUINTA-FEIRA;18;sábado;SEMANAL;094-PALMITAL LOCAL
RODO/COURIER;LOCAL;094-PALMITAL;SÁBADO;16;terça-feira;SEMANAL;094-PALMITAL LOCAL
RODO/COURIER;LOCAL;094-PIRAJU A;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU A LOCAL
RODO/COURIER;LOCAL;094-PIRAJU A;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU A LOCAL
RODO/COURIER;LOCAL;094-PIRAJU A;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU A LOCAL
RODO/COURIER;LOCAL;094-PIRAJU B;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU B LOCAL
RODO/COURIER;LOCAL;094-PIRAJU B;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU B LOCAL
RODO/COURIER;LOCAL;094-PIRAJU B;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU B LOCAL
RODO/COURIER;LOCAL;094-PIRAJU C;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU C LOCAL
RODO/COURIER;LOCAL;094-PIRAJU C;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU C LOCAL
RODO/COURIER;LOCAL;094-PIRAJU C;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU C LOCAL
RODO/COURIER;LOCAL;094-PIRAJU D;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU D LOCAL
RODO/COURIER;LOCAL;094-PIRAJU D;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU D LOCAL
RODO/COURIER;LOCAL;094-PIRAJU D;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU D LOCAL
RODO/COURIER;LOCAL;094-PIRAJU E;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU E LOCAL
RODO/COURIER;LOCAL;094-PIRAJU E;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU E LOCAL
RODO/COURIER;LOCAL;094-PIRAJU E;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU E LOCAL
RODO/COURIER;LOCAL;094-PIRAJU F;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU F LOCAL
RODO/COURIER;LOCAL;094-PIRAJU F;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU F LOCAL
RODO/COURIER;LOCAL;094-PIRAJU F;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU F LOCAL
RODO/COURIER;LOCAL;094-PIRAJU G;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU G LOCAL
RODO/COURIER;LOCAL;094-PIRAJU G;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU G LOCAL
RODO/COURIER;LOCAL;094-PIRAJU G;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU G LOCAL
RODO/COURIER;LOCAL;094-PIRAJU H;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU H LOCAL
RODO/COURIER;LOCAL;094-PIRAJU H;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU H LOCAL
RODO/COURIER;LOCAL;094-PIRAJU H;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU H LOCAL
RODO/COURIER;LOCAL;094-PIRAJU I;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-PIRAJU I LOCAL
RODO/COURIER;LOCAL;094-PIRAJU I;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-PIRAJU I LOCAL
RODO/COURIER;LOCAL;094-PIRAJU I;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-PIRAJU I LOCAL
RODO/COURIER;LOCAL;094-PIRAPOZINHO;SEGUNDA-FEIRA;20;quarta-feira;SEMANAL;094-PIRAPOZINHO LOCAL
RODO/COURIER;LOCAL;094-PIRAPOZINHO;QUARTA-FEIRA;20;sexta-feira;SEMANAL;094-PIRAPOZINHO LOCAL
RODO/COURIER;LOCAL;094-PIRAPOZINHO;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-PIRAPOZINHO LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA A;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-PONTA PORA A LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA A;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA A LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA A;SÁBADO;6;terça-feira;SEMANAL;094-PONTA PORA A LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA B;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-PONTA PORA B LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA B;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA B LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA B;SÁBADO;6;terça-feira;SEMANAL;094-PONTA PORA B LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA C;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-PONTA PORA C LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA C;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA C LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA C;SÁBADO;6;terça-feira;SEMANAL;094-PONTA PORA C LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA D;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-PONTA PORA D LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA D;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA D LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA D;SÁBADO;6;terça-feira;SEMANAL;094-PONTA PORA D LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA E;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-PONTA PORA E LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA E;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA E LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA E;SÁBADO;6;terça-feira;SEMANAL;094-PONTA PORA E LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA F;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-PONTA PORA F LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA F;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA F LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA F;SÁBADO;6;terça-feira;SEMANAL;094-PONTA PORA F LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA G;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-PONTA PORA G LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA G;QUINTA-FEIRA;6;sábado;SEMANAL;094-PONTA PORA G LOCAL
RODO/COURIER;LOCAL;094-PONTA PORA G;SÁBADO;6;terça-feira;SEMANAL;094-PONTA PORA G LOCAL
RODO/COURIER;LOCAL;094-REGENTE FEIJO;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-REGENTE FEIJO LOCAL
RODO/COURIER;LOCAL;094-REGENTE FEIJO;TERÇA-FEIRA;20;quinta-feira;SEMANAL;094-REGENTE FEIJO LOCAL
RODO/COURIER;LOCAL;094-REGENTE FEIJO;QUINTA-FEIRA;20;sábado;SEMANAL;094-REGENTE FEIJO LOCAL
RODO/COURIER;LOCAL;094-SANTA HELENA;SEGUNDA-FEIRA;12;quarta-feira;SEMANAL;094-SANTA HELENA LOCAL
RODO/COURIER;LOCAL;094-SANTA HELENA;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-SANTA HELENA LOCAL
RODO/COURIER;LOCAL;094-SANTA HELENA;SEXTA-FEIRA;12;segunda-feira;SEMANAL;094-SANTA HELENA LOCAL
RODO/COURIER;LOCAL;094-SANTA TEREZINHA DE ITAIPU;TERÇA-FEIRA;13;quinta-feira;SEMANAL;094-SANTA TEREZINHA DE ITAIPU LOCAL
RODO/COURIER;LOCAL;094-SANTA TEREZINHA DE ITAIPU;QUINTA-FEIRA;13;sábado;SEMANAL;094-SANTA TEREZINHA DE ITAIPU LOCAL
RODO/COURIER;LOCAL;094-SANTA TEREZINHA DE ITAIPU;SÁBADO;13;terça-feira;SEMANAL;094-SANTA TEREZINHA DE ITAIPU LOCAL
RODO/COURIER;LOCAL;094-SANTO ANASTACIO;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;094-SANTO ANASTACIO LOCAL
RODO/COURIER;LOCAL;094-SANTO ANASTACIO;TERÇA-FEIRA;20;quinta-feira;SEMANAL;094-SANTO ANASTACIO LOCAL
RODO/COURIER;LOCAL;094-SANTO ANASTACIO;QUINTA-FEIRA;20;sábado;SEMANAL;094-SANTO ANASTACIO LOCAL
RODO/COURIER;LOCAL;094-SAO MIGUEL DO IGUACU;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-SAO MIGUEL DO IGUACU LOCAL
RODO/COURIER;LOCAL;094-SAO MIGUEL DO IGUACU;QUINTA-FEIRA;10;sábado;SEMANAL;094-SAO MIGUEL DO IGUACU LOCAL
RODO/COURIER;LOCAL;094-SAO MIGUEL DO IGUACU;SÁBADO;13;terça-feira;SEMANAL;094-SAO MIGUEL DO IGUACU LOCAL
RODO/COURIER;LOCAL;094-SIQUEIRA CAMPOS;TERÇA-FEIRA;20;quinta-feira;SEMANAL;094-SIQUEIRA CAMPOS LOCAL
RODO/COURIER;LOCAL;094-SIQUEIRA CAMPOS;QUINTA-FEIRA;20;sábado;SEMANAL;094-SIQUEIRA CAMPOS LOCAL
RODO/COURIER;LOCAL;094-SIQUEIRA CAMPOS;SÁBADO;16;terça-feira;SEMANAL;094-SIQUEIRA CAMPOS LOCAL
RODO/COURIER;LOCAL;094-TAQUARITUBA;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TAQUARITUBA LOCAL
RODO/COURIER;LOCAL;094-TAQUARITUBA;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TAQUARITUBA LOCAL
RODO/COURIER;LOCAL;094-TAQUARITUBA;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TAQUARITUBA LOCAL
RODO/COURIER;LOCAL;094-TEODORO SAMPAIO;SEGUNDA-FEIRA;0;quarta-feira;SEMANAL;094-TEODORO SAMPAIO LOCAL
RODO/COURIER;LOCAL;094-TEODORO SAMPAIO;QUARTA-FEIRA;0;sexta-feira;SEMANAL;094-TEODORO SAMPAIO LOCAL
RODO/COURIER;LOCAL;094-TEODORO SAMPAIO;SEXTA-FEIRA;0;segunda-feira;SEMANAL;094-TEODORO SAMPAIO LOCAL
RODO/COURIER;LOCAL;094-TERRA ROXA;SEGUNDA-FEIRA;9;quarta-feira;SEMANAL;094-TERRA ROXA LOCAL
RODO/COURIER;LOCAL;094-TERRA ROXA;QUARTA-FEIRA;9;sexta-feira;SEMANAL;094-TERRA ROXA LOCAL
RODO/COURIER;LOCAL;094-TERRA ROXA;SEXTA-FEIRA;9;segunda-feira;SEMANAL;094-TERRA ROXA LOCAL
RODO/COURIER;LOCAL;094-TUPA B;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA B LOCAL
RODO/COURIER;LOCAL;094-TUPA B;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA B LOCAL
RODO/COURIER;LOCAL;094-TUPA B;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA B LOCAL
RODO/COURIER;LOCAL;094-TUPA C;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA C LOCAL
RODO/COURIER;LOCAL;094-TUPA C;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA C LOCAL
RODO/COURIER;LOCAL;094-TUPA C;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA C LOCAL
RODO/COURIER;LOCAL;094-TUPA D;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA D LOCAL
RODO/COURIER;LOCAL;094-TUPA D;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA D LOCAL
RODO/COURIER;LOCAL;094-TUPA D;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA D LOCAL
RODO/COURIER;LOCAL;094-TUPA E;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA E LOCAL
RODO/COURIER;LOCAL;094-TUPA E;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA E LOCAL
RODO/COURIER;LOCAL;094-TUPA E;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA E LOCAL
RODO/COURIER;LOCAL;094-TUPA F;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA F LOCAL
RODO/COURIER;LOCAL;094-TUPA F;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA F LOCAL
RODO/COURIER;LOCAL;094-TUPA F;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA F LOCAL
RODO/COURIER;LOCAL;094-TUPA G;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA G LOCAL
RODO/COURIER;LOCAL;094-TUPA G;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA G LOCAL
RODO/COURIER;LOCAL;094-TUPA G;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA G LOCAL
RODO/COURIER;LOCAL;094-TUPA H;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA H LOCAL
RODO/COURIER;LOCAL;094-TUPA H;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA H LOCAL
RODO/COURIER;LOCAL;094-TUPA H;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA H LOCAL
RODO/COURIER;LOCAL;094-TUPA I;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-TUPA I LOCAL
RODO/COURIER;LOCAL;094-TUPA I;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-TUPA I LOCAL
RODO/COURIER;LOCAL;094-TUPA I;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-TUPA I LOCAL
RODO/COURIER;LOCAL;095-AQUIDAUANA;SEGUNDA-FEIRA;11;quarta-feira;SEMANAL;095-AQUIDAUANA LOCAL
RODO/COURIER;LOCAL;095-AQUIDAUANA;QUARTA-FEIRA;11;sexta-feira;SEMANAL;095-AQUIDAUANA LOCAL
RODO/COURIER;LOCAL;095-AQUIDAUANA;SEXTA-FEIRA;11;segunda-feira;SEMANAL;095-AQUIDAUANA LOCAL
RODO/COURIER;LOCAL;095-CORUMBA;TERÇA-FEIRA;11;quinta-feira;SEMANAL;095-CORUMBA LOCAL
RODO/COURIER;LOCAL;095-CORUMBA;QUINTA-FEIRA;11;sábado;SEMANAL;095-CORUMBA LOCAL
RODO/COURIER;LOCAL;095-CORUMBA;SÁBADO;11;terça-feira;SEMANAL;095-CORUMBA LOCAL
RODO/COURIER;LOCAL;095-COXIM;QUARTA-FEIRA;11;sexta-feira;SEMANAL;095-COXIM LOCAL
RODO/COURIER;LOCAL;095-COXIM;SÁBADO;11;terça-feira;SEMANAL;095-COXIM LOCAL
RODO/COURIER;LOCAL;095-SIDROLANDIA;SEGUNDA-FEIRA;11;quarta-feira;SEMANAL;095-SIDROLANDIA LOCAL
RODO/COURIER;LOCAL;095-SIDROLANDIA;QUARTA-FEIRA;11;sexta-feira;SEMANAL;095-SIDROLANDIA LOCAL
RODO/COURIER;LOCAL;095-SIDROLANDIA;SEXTA-FEIRA;11;segunda-feira;SEMANAL;095-SIDROLANDIA LOCAL
RODO/COURIER;LOCAL - D1;094-CAMBE A;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE A;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE A;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE A;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE A;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE A;SÁBADO;0;sábado;SEMANAL;094-CAMBE A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE B;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE B LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE B;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE B LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE B;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE B LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE B;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE B LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE B;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE B LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE B;SÁBADO;0;sábado;SEMANAL;094-CAMBE B LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE C;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE C LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE C;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE C LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE C;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE C LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE C;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE C LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE C;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE C LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE C;SÁBADO;0;sábado;SEMANAL;094-CAMBE C LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE D;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE D LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE D;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE D LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE D;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE D LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE D;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE D LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE D;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE D LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE D;SÁBADO;0;sábado;SEMANAL;094-CAMBE D LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE E;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE E LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE E;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE E LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE E;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE E LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE E;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE E LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE E;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE E LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE E;SÁBADO;0;sábado;SEMANAL;094-CAMBE E LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE F;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE F LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE F;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE F LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE F;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE F LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE F;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE F LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE F;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE F LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE F;SÁBADO;0;sábado;SEMANAL;094-CAMBE F LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE G;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE G LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE G;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE G LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE G;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE G LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE G;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE G LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE G;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE G LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE G;SÁBADO;0;sábado;SEMANAL;094-CAMBE G LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE H;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-CAMBE H LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE H;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-CAMBE H LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE H;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-CAMBE H LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE H;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-CAMBE H LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE H;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-CAMBE H LOCAL - D1
RODO/COURIER;LOCAL - D1;094-CAMBE H;SÁBADO;0;sábado;SEMANAL;094-CAMBE H LOCAL - D1
RODO/COURIER;LOCAL - D1;094-IBIPORA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-IBIPORA LOCAL - D1
RODO/COURIER;LOCAL - D1;094-IBIPORA;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-IBIPORA LOCAL - D1
RODO/COURIER;LOCAL - D1;094-IBIPORA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-IBIPORA LOCAL - D1
RODO/COURIER;LOCAL - D1;094-IBIPORA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-IBIPORA LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA A;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-LONDRINA A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA A;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-LONDRINA A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA A;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-LONDRINA A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA A;QUINTA-FEIRA;0;quinta-feira;SEMANAL;094-LONDRINA A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA A;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-LONDRINA A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA A;SÁBADO;0;sábado;SEMANAL;094-LONDRINA A LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA AA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-LONDRINA AA LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA AA;TERÇA-FEIRA;0;terça-feira;SEMANAL;094-LONDRINA AA LOCAL - D1
RODO/COURIER;LOCAL - D1;094-LONDRINA AA;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-LONDRINA AA LOCAL - D1
